OrderID,OrderDate,City,Region,Category,Product,CustomerID,CustomerType,PaymentMode,Quantity,Sales,Cost,DiscountPercent,Profit,ProfitMargin_%
1000,2024-09-26,Hyderabad,North,Clothing,Mobile,1625,New,Cash,5,30236,29243,19,993,3.28
1001,2024-09-27,Mumbai,South,Furniture,Sofa,1061,New,UPI,9,2620,29394,6,-26774,-1021.91
1002,2024-09-28,Mumbai,West,Electronics,Mobile,1873,Returning,Net Banking,1,47352,24846,11,22506,47.53
1003,2024-09-29,Mumbai,North,Groceries,Sofa,1319,New,Card,3,34716,8443,25,26273,75.68
1004,2024-09-30,Mumbai,South,Electronics,Table,1101,New,Card,3,10319,18153,18,-7834,-75.92
1005,2024-10-01,Delhi,South,Electronics,Shirt,1428,Returning,UPI,6,17575,18248,25,-673,-3.83
1006,2024-10-02,Delhi,West,Furniture,Rice,1873,New,Cash,8,13204,23600,27,-10396,-78.73
1007,2024-10-03,Bangalore,West,Furniture,Sofa,1721,New,Net Banking,3,12952,1423,29,11529,89.01
1008,2024-10-04,Chennai,West,Furniture,Table,1953,New,UPI,3,18787,17354,14,1433,7.63
1009,2024-10-05,Mumbai,North,Clothing,Sofa,1254,New,Card,6,34872,23481,13,11391,32.67
1010,2024-10-06,Bangalore,South,Clothing,Shirt,1531,Returning,Cash,8,30376,28092,15,2284,7.52
1011,2024-10-07,Chennai,West,Electronics,Sofa,1569,New,Net Banking,6,1548,10746,28,-9198,-594.19
1012,2024-10-08,Hyderabad,North,Furniture,Table,1111,Returning,UPI,3,12640,12975,26,-335,-2.65
1013,2024-10-09,Delhi,North,Electronics,Table,1984,New,Net Banking,4,27437,27127,13,310,1.13
1014,2024-10-10,Chennai,North,Groceries,Laptop,1312,Returning,Cash,1,23145,19838,2,3307,14.29
1015,2024-10-11,Hyderabad,West,Groceries,Shirt,1997,Returning,Cash,8,8903,18032,17,-9129,-102.54
1016,2024-10-12,Chennai,West,Furniture,Laptop,1460,Returning,Card,4,19168,3586,28,15582,81.29
1017,2024-10-13,Delhi,South,Furniture,Shirt,1707,New,Cash,6,27863,26035,27,1828,6.56
1018,2024-10-14,Delhi,South,Groceries,Sofa,1886,New,UPI,3,44381,15360,21,29021,65.39
1019,2024-10-15,Bangalore,West,Furniture,Table,1461,New,Net Banking,6,29548,17513,5,12035,40.73
1020,2024-10-16,Mumbai,North,Clothing,Laptop,1864,Returning,Cash,9,9990,7907,16,2083,20.85
1021,2024-10-17,Chennai,North,Clothing,Sofa,1091,New,Cash,9,12467,1274,22,11193,89.78
1022,2024-10-18,Chennai,North,Furniture,Table,1051,New,UPI,3,24901,25435,27,-534,-2.14
1023,2024-10-19,Hyderabad,South,Groceries,Shirt,1804,New,Net Banking,3,24301,9209,13,15092,62.1
1024,2024-10-20,Delhi,North,Electronics,Table,1519,New,Net Banking,4,38006,16811,13,21195,55.77
1025,2024-10-21,Chennai,South,Furniture,Sofa,1811,Returning,Card,7,20644,1843,19,18801,91.07
1026,2024-10-22,Delhi,South,Furniture,Laptop,1097,Returning,Card,3,5367,24282,12,-18915,-352.43
1027,2024-10-23,Chennai,North,Electronics,Laptop,1235,New,Net Banking,8,39419,10661,26,28758,72.95
1028,2024-10-24,Bangalore,North,Furniture,Table,1900,New,UPI,8,17204,24081,27,-6877,-39.97
1029,2024-10-25,Mumbai,West,Electronics,Sofa,1373,New,UPI,6,20755,21900,2,-1145,-5.52
1030,2024-10-26,Chennai,West,Groceries,Mobile,1580,Returning,Card,4,3093,11919,12,-8826,-285.35
1031,2024-10-27,Delhi,North,Clothing,Shirt,1926,New,Cash,5,5001,8297,28,-3296,-65.91
1032,2024-10-28,Bangalore,South,Groceries,Shirt,1556,Returning,UPI,2,31783,19783,23,12000,37.76
1033,2024-10-29,Chennai,South,Clothing,Sofa,1648,Returning,Cash,6,23940,1434,1,22506,94.01
1034,2024-10-30,Hyderabad,South,Electronics,Mobile,1233,New,UPI,3,8810,2486,8,6324,71.78
1035,2024-10-31,Mumbai,South,Clothing,Laptop,1031,New,Net Banking,6,45040,21880,12,23160,51.42
1036,2024-11-01,Chennai,South,Groceries,Rice,1288,New,Card,5,38322,14516,7,23806,62.12
1037,2024-11-02,Bangalore,West,Clothing,Rice,1637,Returning,Cash,2,27008,23426,15,3582,13.26
1038,2024-11-03,Hyderabad,North,Electronics,Sofa,1578,Returning,Cash,5,19901,5965,23,13936,70.03
1039,2024-11-04,Bangalore,West,Clothing,Mobile,1541,New,Net Banking,5,28433,23195,28,5238,18.42
1040,2024-11-05,Bangalore,South,Furniture,Mobile,1113,Returning,UPI,9,42465,25452,2,17013,40.06
1041,2024-11-06,Hyderabad,South,Groceries,Shirt,1203,New,Cash,8,23189,28636,12,-5447,-23.49
1042,2024-11-07,Bangalore,South,Furniture,Laptop,1028,New,UPI,7,46139,10466,3,35673,77.32
1043,2024-11-08,Hyderabad,South,Electronics,Table,1642,Returning,Net Banking,3,29730,16221,17,13509,45.44
1044,2024-11-09,Chennai,North,Clothing,Mobile,1473,Returning,Card,4,10236,2005,1,8231,80.41
1045,2024-11-10,Hyderabad,South,Furniture,Table,1696,Returning,Cash,6,47537,5863,19,41674,87.67
1046,2024-11-11,Hyderabad,North,Furniture,Rice,1252,Returning,UPI,3,8061,16440,21,-8379,-103.94
1047,2024-11-12,Mumbai,South,Clothing,Table,1797,New,Cash,9,19588,11346,20,8242,42.08
1048,2024-11-13,Hyderabad,North,Clothing,Laptop,1904,New,UPI,8,4902,1510,14,3392,69.2
1049,2024-11-14,Hyderabad,West,Groceries,Laptop,1921,New,UPI,6,35120,15424,16,19696,56.08
1050,2024-11-15,Chennai,South,Furniture,Table,1385,Returning,UPI,4,35364,13982,28,21382,60.46
1051,2024-11-16,Mumbai,North,Furniture,Sofa,1061,New,Net Banking,7,42535,20361,9,22174,52.13
1052,2024-11-17,Delhi,West,Electronics,Mobile,1514,Returning,Card,3,34447,24625,0,9822,28.51
1053,2024-11-18,Chennai,South,Groceries,Sofa,1429,Returning,Cash,8,29874,26306,5,3568,11.94
1054,2024-11-19,Chennai,South,Electronics,Table,1579,Returning,Card,1,21096,9869,2,11227,53.22
1055,2024-11-20,Delhi,South,Furniture,Mobile,1536,New,UPI,3,13020,4357,18,8663,66.54
1056,2024-11-21,Hyderabad,North,Electronics,Shirt,1690,Returning,UPI,5,45864,27171,6,18693,40.76
1057,2024-11-22,Bangalore,North,Furniture,Sofa,1140,Returning,Card,5,45153,10364,12,34789,77.05
1058,2024-11-23,Mumbai,West,Furniture,Sofa,1742,Returning,Card,2,42277,10620,12,31657,74.88
1059,2024-11-24,Bangalore,North,Electronics,Table,1299,Returning,Cash,8,22685,20723,16,1962,8.65
1060,2024-11-25,Delhi,North,Electronics,Rice,1674,Returning,UPI,5,39502,11870,0,27632,69.95
1061,2024-11-26,Chennai,South,Clothing,Table,1310,Returning,Card,7,16675,21152,13,-4477,-26.85
1062,2024-11-27,Chennai,South,Clothing,Sofa,1470,Returning,Net Banking,7,25365,3053,28,22312,87.96
1063,2024-11-28,Mumbai,South,Clothing,Mobile,1392,Returning,UPI,5,23276,15989,25,7287,31.31
1064,2024-11-29,Chennai,South,Furniture,Rice,1641,Returning,UPI,8,13693,27521,2,-13828,-100.99
1065,2024-11-30,Chennai,South,Electronics,Table,1444,Returning,Cash,9,24513,4889,13,19624,80.06
1066,2024-12-01,Mumbai,South,Groceries,Table,1757,Returning,Net Banking,4,24621,17435,23,7186,29.19
1067,2024-12-02,Mumbai,South,Furniture,Sofa,1808,Returning,Cash,4,24711,22450,0,2261,9.15
1068,2024-12-03,Delhi,West,Groceries,Sofa,1171,New,Net Banking,8,41175,11589,15,29586,71.85
1069,2024-12-04,Chennai,West,Electronics,Shirt,1575,New,Cash,1,45554,9731,9,35823,78.64
1070,2024-12-05,Chennai,West,Furniture,Table,1030,Returning,Net Banking,4,28785,22642,12,6143,21.34
1071,2024-12-06,Delhi,West,Groceries,Sofa,1046,Returning,Net Banking,6,3542,25960,3,-22418,-632.92
1072,2024-12-07,Hyderabad,South,Groceries,Laptop,1129,Returning,Net Banking,4,18062,3551,8,14511,80.34
1073,2024-12-08,Hyderabad,West,Clothing,Rice,1351,New,Card,6,6366,5822,13,544,8.55
1074,2024-12-09,Hyderabad,South,Clothing,Laptop,1977,New,UPI,5,27465,29305,3,-1840,-6.7
1075,2024-12-10,Delhi,West,Clothing,Rice,1844,New,Net Banking,9,33286,29942,9,3344,10.05
1076,2024-12-11,Chennai,North,Furniture,Table,1621,Returning,Card,9,41178,12289,7,28889,70.16
1077,2024-12-12,Delhi,West,Electronics,Shirt,1580,Returning,Card,4,43603,3055,22,40548,92.99
1078,2024-12-13,Delhi,West,Electronics,Sofa,1057,Returning,Cash,4,14647,17973,2,-3326,-22.71
1079,2024-12-14,Hyderabad,South,Clothing,Sofa,1105,Returning,UPI,8,39309,13267,22,26042,66.25
1080,2024-12-15,Bangalore,West,Clothing,Sofa,1811,New,UPI,4,44201,958,6,43243,97.83
1081,2024-12-16,Chennai,North,Clothing,Table,1329,Returning,Cash,2,44315,16201,9,28114,63.44
1082,2024-12-17,Hyderabad,South,Groceries,Rice,1767,New,UPI,2,10860,16566,2,-5706,-52.54
1083,2024-12-18,Bangalore,South,Clothing,Sofa,1823,New,Cash,1,11745,5221,1,6524,55.55
1084,2024-12-19,Bangalore,West,Groceries,Laptop,1682,Returning,Card,5,7818,12946,14,-5128,-65.59
1085,2024-12-20,Mumbai,South,Electronics,Sofa,1382,New,Card,6,15101,6804,8,8297,54.94
1086,2024-12-21,Chennai,South,Furniture,Table,1984,New,Net Banking,9,6028,14065,14,-8037,-133.33
1087,2024-12-22,Bangalore,South,Furniture,Shirt,1161,New,Cash,5,33725,10699,16,23026,68.28
1088,2024-12-23,Hyderabad,South,Furniture,Laptop,1996,New,Card,6,49566,2420,29,47146,95.12
1089,2024-12-24,Mumbai,South,Furniture,Sofa,1285,Returning,Card,6,44722,13727,6,30995,69.31
1090,2024-12-25,Chennai,South,Groceries,Sofa,1070,Returning,Cash,3,22087,8194,19,13893,62.9
1091,2024-12-26,Delhi,North,Groceries,Mobile,1766,New,Card,4,46538,22552,17,23986,51.54
1092,2024-12-27,Hyderabad,West,Clothing,Rice,1453,Returning,UPI,1,10438,6798,14,3640,34.87
1093,2024-12-28,Bangalore,North,Groceries,Laptop,1885,New,Card,4,19156,7129,17,12027,62.78
1094,2024-12-29,Bangalore,South,Clothing,Mobile,1566,Returning,Cash,1,19548,13219,23,6329,32.38
1095,2024-12-30,Hyderabad,South,Clothing,Shirt,1834,Returning,UPI,5,40879,5646,22,35233,86.19
1096,2024-12-31,Bangalore,West,Furniture,Rice,1396,Returning,UPI,8,25767,17887,11,7880,30.58
1097,2025-01-01,Mumbai,North,Groceries,Laptop,1514,Returning,Card,8,39881,19967,22,19914,49.93
1098,2025-01-02,Chennai,West,Groceries,Sofa,1025,Returning,Net Banking,5,3563,10806,20,-7243,-203.28
1099,2025-01-03,Mumbai,North,Clothing,Laptop,1312,New,UPI,2,49657,3089,29,46568,93.78
1100,2025-01-04,Bangalore,South,Clothing,Sofa,1125,Returning,Cash,6,9498,27219,25,-17721,-186.58
1101,2025-01-05,Delhi,West,Electronics,Rice,1407,New,Net Banking,1,9131,4810,7,4321,47.32
1102,2025-01-06,Chennai,West,Electronics,Sofa,1564,New,Net Banking,7,26107,2741,29,23366,89.5
1103,2025-01-07,Chennai,South,Clothing,Shirt,1197,Returning,UPI,4,29793,22650,1,7143,23.98
1104,2025-01-08,Hyderabad,West,Electronics,Table,1810,New,Card,5,3696,14101,1,-10405,-281.52
1105,2025-01-09,Hyderabad,North,Electronics,Sofa,1187,Returning,Net Banking,6,24705,8211,4,16494,66.76
1106,2025-01-10,Delhi,North,Clothing,Shirt,1697,New,Card,1,24397,21864,0,2533,10.38
1107,2025-01-11,Chennai,North,Clothing,Table,1816,New,UPI,9,8704,27162,21,-18458,-212.06
1108,2025-01-12,Delhi,North,Groceries,Rice,1809,Returning,Cash,4,17442,1438,3,16004,91.76
1109,2025-01-13,Hyderabad,South,Clothing,Rice,1715,Returning,Net Banking,8,10765,4801,5,5964,55.4
1110,2025-01-14,Hyderabad,West,Clothing,Laptop,1483,Returning,Cash,5,11002,4470,22,6532,59.37
1111,2025-01-15,Chennai,North,Furniture,Shirt,1449,Returning,Card,8,12390,4499,12,7891,63.69
1112,2025-01-16,Mumbai,South,Groceries,Shirt,1522,New,Card,1,45436,21534,18,23902,52.61
1113,2025-01-17,Bangalore,West,Groceries,Mobile,1870,Returning,Cash,8,19946,23511,10,-3565,-17.87
1114,2025-01-18,Hyderabad,West,Groceries,Mobile,1353,New,UPI,4,7641,3908,12,3733,48.85
1115,2025-01-19,Hyderabad,South,Furniture,Table,1985,New,UPI,2,34709,14307,7,20402,58.78
1116,2025-01-20,Mumbai,South,Clothing,Table,1657,New,Net Banking,6,46583,9462,6,37121,79.69
1117,2025-01-21,Mumbai,North,Groceries,Mobile,1596,New,Net Banking,2,40309,17132,12,23177,57.5
1118,2025-01-22,Delhi,West,Groceries,Table,1099,New,UPI,5,16624,13885,0,2739,16.48
1119,2025-01-23,Delhi,West,Electronics,Sofa,1615,New,UPI,2,10966,25448,5,-14482,-132.06
1120,2025-01-24,Bangalore,South,Groceries,Mobile,1947,Returning,Cash,3,24814,6450,6,18364,74.01
1121,2025-01-25,Bangalore,West,Clothing,Shirt,1557,New,Card,6,35189,3426,15,31763,90.26
1122,2025-01-26,Chennai,North,Clothing,Sofa,1555,New,Card,1,6765,8475,29,-1710,-25.28
1123,2025-01-27,Delhi,West,Electronics,Table,1277,New,Net Banking,6,31222,20741,26,10481,33.57
1124,2025-01-28,Hyderabad,South,Groceries,Rice,1692,Returning,UPI,3,18223,21814,14,-3591,-19.71
1125,2025-01-29,Delhi,South,Groceries,Laptop,1698,Returning,Cash,7,37769,23898,19,13871,36.73
1126,2025-01-30,Hyderabad,North,Groceries,Mobile,1989,New,Net Banking,2,13647,25777,29,-12130,-88.88
1127,2025-01-31,Mumbai,North,Furniture,Rice,1625,Returning,Cash,6,39016,27261,1,11755,30.13
1128,2025-02-01,Delhi,West,Groceries,Table,1490,New,UPI,8,5959,7466,25,-1507,-25.29
1129,2025-02-02,Mumbai,West,Clothing,Shirt,1254,Returning,UPI,1,28257,9633,24,18624,65.91
1130,2025-02-03,Bangalore,South,Clothing,Laptop,1380,New,UPI,9,32984,28990,22,3994,12.11
1131,2025-02-04,Bangalore,North,Furniture,Rice,1891,Returning,Card,5,23212,7087,15,16125,69.47
1132,2025-02-05,Chennai,North,Furniture,Laptop,1541,Returning,UPI,5,28215,23380,16,4835,17.14
1133,2025-02-06,Delhi,North,Groceries,Mobile,1263,Returning,Net Banking,5,37657,5591,23,32066,85.15
1134,2025-02-07,Mumbai,West,Electronics,Table,1609,New,Card,6,30057,9485,14,20572,68.44
1135,2025-02-08,Hyderabad,North,Furniture,Shirt,1824,New,Cash,2,35094,17561,2,17533,49.96
1136,2025-02-09,Bangalore,South,Furniture,Table,1878,New,Net Banking,6,39669,22793,3,16876,42.54
1137,2025-02-10,Bangalore,South,Groceries,Laptop,1328,Returning,Net Banking,4,37126,2061,11,35065,94.45
1138,2025-02-11,Hyderabad,West,Groceries,Rice,1114,Returning,Cash,8,35353,20937,4,14416,40.78
1139,2025-02-12,Mumbai,West,Furniture,Mobile,1275,New,Card,9,14500,9144,16,5356,36.94
1140,2025-02-13,Mumbai,North,Electronics,Mobile,1487,Returning,Net Banking,9,45328,27542,5,17786,39.24
1141,2025-02-14,Delhi,West,Furniture,Table,1280,New,Net Banking,8,17772,15285,9,2487,13.99
1142,2025-02-15,Delhi,South,Groceries,Rice,1274,New,Net Banking,3,49586,4156,21,45430,91.62
1143,2025-02-16,Chennai,North,Groceries,Rice,1772,New,Card,4,4332,22118,17,-17786,-410.57
1144,2025-02-17,Bangalore,South,Furniture,Laptop,1842,New,Card,1,23218,21030,26,2188,9.42
1145,2025-02-18,Delhi,North,Electronics,Table,1718,Returning,Card,9,36588,22372,9,14216,38.85
1146,2025-02-19,Mumbai,West,Furniture,Table,1895,Returning,Net Banking,5,16472,24965,5,-8493,-51.56
1147,2025-02-20,Hyderabad,North,Furniture,Sofa,1327,Returning,UPI,6,5959,28830,23,-22871,-383.81
1148,2025-02-21,Mumbai,North,Groceries,Table,1210,New,Cash,3,18443,16639,5,1804,9.78
1149,2025-02-22,Bangalore,South,Electronics,Mobile,1726,Returning,UPI,8,46134,709,19,45425,98.46
1150,2025-02-23,Mumbai,South,Clothing,Laptop,1922,New,Card,7,26874,5483,14,21391,79.6
1151,2025-02-24,Chennai,North,Electronics,Rice,1551,New,Net Banking,1,2301,7641,3,-5340,-232.07
1152,2025-02-25,Bangalore,West,Furniture,Table,1991,New,Net Banking,5,44319,10618,24,33701,76.04
1153,2025-02-26,Hyderabad,West,Furniture,Laptop,1025,New,UPI,9,25080,16761,15,8319,33.17
1154,2025-02-27,Chennai,South,Furniture,Table,1026,New,UPI,6,21683,21829,21,-146,-0.67
1155,2025-02-28,Bangalore,West,Electronics,Rice,1701,New,Cash,8,30656,24864,23,5792,18.89
1156,2025-03-01,Hyderabad,South,Groceries,Shirt,1082,Returning,Net Banking,1,23455,4466,7,18989,80.96
1157,2025-03-02,Chennai,West,Furniture,Rice,1895,Returning,UPI,7,5112,10569,6,-5457,-106.75
1158,2025-03-03,Chennai,North,Furniture,Rice,1945,Returning,Cash,3,46531,9318,18,37213,79.97
1159,2025-03-04,Bangalore,South,Electronics,Rice,1681,Returning,Card,9,45542,11418,25,34124,74.93
1160,2025-03-05,Delhi,South,Clothing,Table,1412,New,UPI,6,17882,10150,16,7732,43.24
1161,2025-03-06,Chennai,North,Clothing,Sofa,1166,New,Card,5,33145,19708,20,13437,40.54
1162,2025-03-07,Chennai,South,Groceries,Rice,1699,Returning,Cash,8,42388,1750,12,40638,95.87
1163,2025-03-08,Hyderabad,West,Groceries,Mobile,1168,Returning,Card,8,33735,5258,14,28477,84.41
1164,2025-03-09,Mumbai,West,Furniture,Mobile,1800,Returning,Net Banking,3,8245,4863,25,3382,41.02
1165,2025-03-10,Bangalore,South,Electronics,Laptop,1978,Returning,Net Banking,2,45599,2663,25,42936,94.16
1166,2025-03-11,Bangalore,West,Furniture,Sofa,1228,Returning,Card,2,3105,10315,1,-7210,-232.21
1167,2025-03-12,Delhi,South,Groceries,Laptop,1978,Returning,Net Banking,5,43513,2353,27,41160,94.59
1168,2025-03-13,Delhi,North,Electronics,Mobile,1608,Returning,Cash,7,22711,17637,9,5074,22.34
1169,2025-03-14,Bangalore,South,Electronics,Mobile,1366,Returning,Net Banking,8,6630,22332,12,-15702,-236.83
1170,2025-03-15,Delhi,North,Groceries,Shirt,1527,New,Card,8,4206,2368,17,1838,43.7
1171,2025-03-16,Hyderabad,West,Clothing,Rice,1790,New,Card,8,19953,17065,29,2888,14.47
1172,2025-03-17,Bangalore,North,Clothing,Mobile,1646,New,Card,3,36396,18397,22,17999,49.45
1173,2025-03-18,Delhi,West,Electronics,Table,1537,New,UPI,2,11068,16068,10,-5000,-45.18
1174,2025-03-19,Bangalore,South,Furniture,Table,1863,Returning,Card,4,14394,9594,12,4800,33.35
1175,2025-03-20,Mumbai,West,Clothing,Laptop,1523,New,Cash,1,2067,20228,18,-18161,-878.62
1176,2025-03-21,Chennai,South,Furniture,Laptop,1071,Returning,Net Banking,3,16245,5738,28,10507,64.68
1177,2025-03-22,Bangalore,South,Clothing,Rice,1644,New,Net Banking,9,10859,28529,23,-17670,-162.72
1178,2025-03-23,Chennai,North,Clothing,Rice,1105,Returning,UPI,7,30164,7589,24,22575,74.84
1179,2025-03-24,Delhi,North,Furniture,Shirt,1731,Returning,UPI,7,40410,28683,29,11727,29.02
1180,2025-03-25,Chennai,North,Groceries,Sofa,1884,New,Cash,1,16377,23285,28,-6908,-42.18
1181,2025-03-26,Bangalore,North,Clothing,Laptop,1964,New,Card,7,37834,19440,23,18394,48.62
1182,2025-03-27,Mumbai,West,Clothing,Rice,1688,Returning,UPI,7,34715,27215,21,7500,21.6
1183,2025-03-28,Delhi,West,Furniture,Laptop,1281,Returning,Net Banking,4,21773,22982,4,-1209,-5.55
1184,2025-03-29,Bangalore,West,Groceries,Rice,1132,Returning,UPI,7,34939,5780,2,29159,83.46
1185,2025-03-30,Delhi,South,Clothing,Mobile,1533,New,UPI,8,49599,4744,18,44855,90.44
1186,2025-03-31,Hyderabad,West,Clothing,Laptop,1974,New,Card,3,7114,2664,22,4450,62.55
1187,2025-04-01,Chennai,West,Groceries,Mobile,1268,Returning,UPI,2,33939,23485,12,10454,30.8
1188,2025-04-02,Hyderabad,West,Clothing,Laptop,1411,New,Cash,7,13818,27688,4,-13870,-100.38
1189,2025-04-03,Bangalore,North,Groceries,Sofa,1672,Returning,Net Banking,5,10335,15649,11,-5314,-51.42
1190,2025-04-04,Mumbai,West,Groceries,Shirt,1618,New,Card,5,43819,14588,13,29231,66.71
1191,2025-04-05,Delhi,South,Furniture,Table,1790,New,Net Banking,5,7209,18905,5,-11696,-162.24
1192,2025-04-06,Chennai,North,Electronics,Table,1864,New,Cash,7,44148,3321,29,40827,92.48
1193,2025-04-07,Delhi,South,Groceries,Table,1746,New,Cash,9,4577,22822,21,-18245,-398.62
1194,2025-04-08,Bangalore,West,Furniture,Mobile,1017,New,UPI,8,9380,23016,8,-13636,-145.37
1195,2025-04-09,Delhi,North,Electronics,Rice,1753,Returning,UPI,6,5076,10973,16,-5897,-116.17
1196,2025-04-10,Chennai,South,Clothing,Table,1116,Returning,UPI,7,33925,14186,7,19739,58.18
1197,2025-04-11,Bangalore,West,Electronics,Sofa,1797,New,Net Banking,9,41545,10262,25,31283,75.3
1198,2025-04-12,Delhi,South,Groceries,Table,1793,Returning,Cash,6,42205,6469,12,35736,84.67
1199,2025-04-13,Mumbai,South,Groceries,Laptop,1143,Returning,Card,1,12095,27048,28,-14953,-123.63
1200,2025-04-14,Bangalore,South,Groceries,Mobile,1716,New,UPI,4,49047,12678,4,36369,74.15
1201,2025-04-15,Bangalore,West,Groceries,Laptop,1550,Returning,Net Banking,8,20179,27320,28,-7141,-35.39
1202,2025-04-16,Mumbai,West,Groceries,Laptop,1928,New,UPI,7,40968,6668,21,34300,83.72
1203,2025-04-17,Hyderabad,South,Furniture,Laptop,1665,Returning,Cash,3,29400,27518,21,1882,6.4
1204,2025-04-18,Chennai,North,Groceries,Shirt,1687,Returning,Card,3,19761,17597,16,2164,10.95
1205,2025-04-19,Hyderabad,North,Furniture,Shirt,1960,Returning,Cash,3,48615,14596,2,34019,69.98
1206,2025-04-20,Delhi,West,Clothing,Rice,1752,Returning,Net Banking,1,42809,7703,27,35106,82.01
1207,2025-04-21,Mumbai,West,Groceries,Mobile,1421,Returning,UPI,1,2810,4045,5,-1235,-43.95
1208,2025-04-22,Hyderabad,West,Groceries,Sofa,1897,Returning,Cash,6,22574,25298,13,-2724,-12.07
1209,2025-04-23,Bangalore,West,Electronics,Sofa,1368,Returning,Net Banking,1,29562,1363,14,28199,95.39
1210,2025-04-24,Delhi,West,Clothing,Sofa,1645,New,UPI,5,41663,16648,13,25015,60.04
1211,2025-04-25,Delhi,North,Groceries,Laptop,1557,New,Card,4,19510,21509,10,-1999,-10.25
1212,2025-04-26,Hyderabad,West,Groceries,Shirt,1049,New,Cash,5,7953,22191,10,-14238,-179.03
1213,2025-04-27,Hyderabad,South,Clothing,Mobile,1677,New,UPI,7,40091,18309,8,21782,54.33
1214,2025-04-28,Mumbai,South,Furniture,Laptop,1105,Returning,UPI,6,23131,19188,5,3943,17.05
1215,2025-04-29,Chennai,North,Groceries,Shirt,1215,Returning,UPI,9,27883,1153,14,26730,95.86
1216,2025-04-30,Hyderabad,South,Electronics,Shirt,1657,Returning,UPI,6,39373,26235,11,13138,33.37
1217,2025-05-01,Hyderabad,North,Groceries,Table,1922,New,Cash,9,6891,8629,28,-1738,-25.22
1218,2025-05-02,Bangalore,North,Electronics,Table,1424,New,UPI,4,36844,26918,5,9926,26.94
1219,2025-05-03,Delhi,South,Electronics,Mobile,1071,New,Net Banking,1,19728,23618,0,-3890,-19.72
1220,2025-05-04,Chennai,West,Groceries,Mobile,1987,Returning,Cash,1,34387,943,24,33444,97.26
1221,2025-05-05,Bangalore,South,Groceries,Mobile,1841,New,UPI,7,12094,27541,15,-15447,-127.72
1222,2025-05-06,Mumbai,South,Electronics,Laptop,1784,Returning,Cash,3,3407,24343,19,-20936,-614.5
1223,2025-05-07,Mumbai,North,Clothing,Rice,1758,New,Net Banking,2,13644,21553,14,-7909,-57.97
1224,2025-05-08,Hyderabad,South,Clothing,Mobile,1445,Returning,Net Banking,6,36772,5606,1,31166,84.75
1225,2025-05-09,Hyderabad,North,Groceries,Table,1924,New,Cash,6,21298,4936,16,16362,76.82
1226,2025-05-10,Mumbai,West,Furniture,Rice,1185,Returning,UPI,7,44446,19741,2,24705,55.58
1227,2025-05-11,Hyderabad,West,Clothing,Laptop,1069,New,UPI,5,37807,9972,2,27835,73.62
1228,2025-05-12,Chennai,West,Groceries,Rice,1973,New,Net Banking,8,35072,3539,4,31533,89.91
1229,2025-05-13,Hyderabad,South,Clothing,Sofa,1149,Returning,UPI,7,39398,28871,16,10527,26.72
1230,2025-05-14,Delhi,North,Furniture,Rice,1245,Returning,Net Banking,2,29669,28713,22,956,3.22
1231,2025-05-15,Hyderabad,West,Groceries,Mobile,1773,New,UPI,1,31161,28834,28,2327,7.47
1232,2025-05-16,Bangalore,North,Furniture,Laptop,1537,Returning,Net Banking,9,8282,8791,16,-509,-6.15
1233,2025-05-17,Chennai,North,Groceries,Mobile,1934,New,Card,5,27539,10778,19,16761,60.86
1234,2025-05-18,Bangalore,West,Furniture,Table,1651,Returning,UPI,5,4307,16785,5,-12478,-289.71
1235,2025-05-19,Bangalore,West,Clothing,Sofa,1098,New,UPI,4,18745,27386,0,-8641,-46.1
1236,2025-05-20,Delhi,North,Clothing,Table,1909,Returning,UPI,2,40433,29321,6,11112,27.48
1237,2025-05-21,Chennai,West,Furniture,Mobile,1277,New,Cash,5,38062,14444,25,23618,62.05
1238,2025-05-22,Chennai,North,Furniture,Mobile,1562,New,UPI,2,35555,3237,14,32318,90.9
1239,2025-05-23,Chennai,North,Furniture,Mobile,1662,New,Cash,7,2073,23840,6,-21767,-1050.02
1240,2025-05-24,Chennai,West,Groceries,Shirt,1943,Returning,Cash,9,33683,22123,18,11560,34.32
1241,2025-05-25,Chennai,South,Clothing,Sofa,1454,New,Net Banking,9,26741,2107,19,24634,92.12
1242,2025-05-26,Delhi,West,Groceries,Mobile,1103,Returning,Cash,6,23286,3453,21,19833,85.17
1243,2025-05-27,Hyderabad,South,Clothing,Mobile,1945,Returning,Cash,1,4599,12673,29,-8074,-175.56
1244,2025-05-28,Bangalore,North,Electronics,Table,1600,Returning,Card,6,28293,6433,10,21860,77.26
1245,2025-05-29,Chennai,North,Groceries,Table,1652,New,UPI,5,16389,11886,22,4503,27.48
1246,2025-05-30,Hyderabad,South,Clothing,Mobile,1724,Returning,Cash,4,45113,29415,13,15698,34.8
1247,2025-05-31,Hyderabad,North,Clothing,Laptop,1232,Returning,UPI,6,13318,15721,12,-2403,-18.04
1248,2025-06-01,Bangalore,South,Groceries,Shirt,1393,Returning,Cash,6,49875,5182,19,44693,89.61
1249,2025-06-02,Delhi,South,Groceries,Table,1500,New,Net Banking,6,4055,15353,25,-11298,-278.62
1250,2025-06-03,Mumbai,North,Clothing,Laptop,1694,Returning,Card,2,18043,11784,26,6259,34.69
1251,2025-06-04,Mumbai,South,Groceries,Shirt,1250,Returning,Cash,7,7320,23217,24,-15897,-217.17
